,Time,V1,currIn
585,0.603475,1.07657,1.00209e-09
586,0.604506,1.06874,1.00223e-09
587,0.605537,1.06961,1.00169e-09
588,0.606569,1.08443,1.00124e-09
589,0.607601,1.10475,1.00123e-09
590,0.608632,1.13156,1.00039e-09
591,0.609664,1.16692,1.00033e-09
592,0.610696,1.19958,1.00064e-09
593,0.611728,1.21618,1.00113e-09
594,0.612759,1.22274,1.00146e-09
595,0.613791,1.22052,1.00182e-09
596,0.614822,1.20409,1.00207e-09
597,0.615853,1.18165,1.00242e-09
598,0.616885,1.15425,1.00302e-09
599,0.617918,1.11802,1.00319e-09
600,0.618949,1.09292,1.00237e-09
601,0.61998,1.07921,1.00232e-09
602,0.621012,1.0705,1.00211e-09
603,0.622044,1.06944,1.00175e-09
604,0.623076,1.08236,1.00137e-09
605,0.624107,1.1026,1.00117e-09
606,0.625139,1.1278,1.00085e-09
607,0.62617,1.16217,1.00018e-09
608,0.627202,1.19656,1.00071e-09
609,0.628234,1.21552,1.001e-09
610,0.629265,1.22277,1.00127e-09
611,0.630297,1.22277,1.00179e-09
612,0.631329,1.20801,1.00215e-09
613,0.63236,1.18635,1.00261e-09
614,0.633392,1.15977,1.00284e-09
615,0.634423,1.12466,1.00307e-09
616,0.635455,1.09637,1.00227e-09
617,0.636487,1.0821,1.00232e-09
618,0.637518,1.0726,1.00219e-09
619,0.63855,1.06951,1.00167e-09
620,0.639581,1.08084,1.00138e-09
621,0.640613,1.10023,1.00126e-09
622,0.641645,1.12433,1.00088e-09
623,0.642676,1.15752,1.00047e-09
624,0.643708,1.19259,1.00042e-09
625,0.64474,1.21447,1.00101e-09
626,0.645771,1.22306,1.00131e-09
627,0.646803,1.22432,1.002e-09
628,0.647835,1.21165,1.00195e-09
629,0.648866,1.19088,1.00215e-09
630,0.649897,1.16503,1.00273e-09
631,0.650929,1.13138,1.0035e-09
632,0.651961,1.10027,1.00234e-09
633,0.652992,1.08479,1.0025e-09
634,0.654023,1.07471,1.00225e-09
635,0.655055,1.06994,1.00181e-09
636,0.656086,1.07901,1.00135e-09
637,0.657117,1.09774,1.00104e-09
638,0.658149,1.12112,1.00087e-09
639,0.65918,1.15267,1.00021e-09
640,0.660211,1.18817,1.00053e-09
641,0.661243,1.21327,1.00083e-09
642,0.662275,1.22333,1.00134e-09
643,0.663307,1.22547,1.00164e-09
644,0.664338,1.21537,1.00218e-09
645,0.665369,1.1955,1.00232e-09
646,0.666402,1.17043,1.0026e-09
647,0.667434,1.13804,1.0032e-09
648,0.668465,1.10474,1.00246e-09
649,0.669497,1.08752,1.00264e-09
650,0.670528,1.07684,1.00203e-09
651,0.67156,1.07098,1.00227e-09
652,0.672592,1.07766,1.00158e-09
653,0.673623,1.09511,1.00128e-09
654,0.674655,1.11803,1.00113e-09
655,0.675687,1.14844,1.00024e-09
656,0.676718,1.18367,1.00036e-09
657,0.67775,1.21136,1.00069e-09
658,0.678781,1.22329,1.00122e-09
659,0.679813,1.22651,1.00151e-09
660,0.680845,1.21895,1.00209e-09
661,0.681876,1.19987,1.00228e-09
662,0.682908,1.17566,1.00232e-09
663,0.68394,1.14448,1.00314e-09
664,0.684972,1.10998,1.00253e-09
